OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
OI000627_3,ORD000627,P0053,1,129.22,129.22
OI000628_1,ORD000628,P0028,4,104.91,419.64
OI000628_2,ORD000628,P0021,2,131.47,262.94
OI000628_3,ORD000628,P0024,1,21.59,21.59
OI000628_4,ORD000628,P0059,2,37.27,74.54
OI000629_1,ORD000629,P0026,1,40.63,40.63
OI000629_2,ORD000629,P0065,3,179.4,538.2
OI000629_3,ORD000629,P0007,3,71.49,214.47
OI000629_4,ORD000629,P0037,1,102.41,102.41
OI000630_1,ORD000630,P0026,3,40.63,121.89
OI000630_2,ORD000630,P0097,3,156.58,469.74
OI000630_3,ORD000630,P0024,4,21.59,86.36
OI000631_1,ORD000631,P0010,3,32.29,96.87
OI000632_1,ORD000632,P0033,2,81.28,162.56
OI000632_2,ORD000632,P0077,1,90.68,90.68
OI000633_1,ORD000633,P0009,2,47.47,94.94
OI000634_1,ORD000634,P0039,4,142.99,571.96
OI000634_2,ORD000634,P0059,3,37.27,111.81
OI000634_3,ORD000634,P0063,4,168.76,675.04
OI000634_4,ORD000634,P0073,4,184.72,738.88
OI000635_1,ORD000635,P0002,2,29.1,58.2
OI000635_2,ORD000635,P0067,4,7.73,30.92
OI000635_3,ORD000635,P0054,4,94.23,376.92
OI000636_1,ORD000636,P0082,1,44.76,44.76
OI000636_2,ORD000636,P0014,2,12.88,25.76
OI000636_3,ORD000636,P0084,2,105.27,210.54
OI000637_1,ORD000637,P0045,2,57.8,115.6
OI000637_2,ORD000637,P0067,2,7.73,15.46
OI000637_3,ORD000637,P0018,2,150.9,301.8
OI000637_4,ORD000637,P0015,3,112.2,336.6
OI000638_1,ORD000638,P0041,3,31.15,93.45
OI000638_2,ORD000638,P0086,4,31.04,124.16
OI000638_3,ORD000638,P0038,2,17.33,34.66
OI000638_4,ORD000638,P0076,3,113.02,339.06
OI000639_1,ORD000639,P0070,3,69.32,207.96
OI000639_2,ORD000639,P0038,4,17.33,69.32
OI000639_3,ORD000639,P0080,4,46.24,184.96
OI000639_4,ORD000639,P0096,3,69.19,207.57
OI000640_1,ORD000640,P0068,1,99.69,99.69
OI000641_1,ORD000641,P0031,2,41.42,82.84
OI000641_2,ORD000641,P0033,3,81.28,243.84
OI000642_1,ORD000642,P0041,2,31.15,62.3
OI000642_2,ORD000642,P0099,4,138.6,554.4
OI000643_1,ORD000643,P0018,2,150.9,301.8
OI000644_1,ORD000644,P0063,3,168.76,506.28
OI000644_2,ORD000644,P0086,4,31.04,124.16
OI000644_3,ORD000644,P0021,1,131.47,131.47
OI000645_1,ORD000645,P0084,2,105.27,210.54
OI000645_2,ORD000645,P0014,3,12.88,38.64
OI000645_3,ORD000645,P0030,2,34.08,68.16
OI000646_1,ORD000646,P0018,1,150.9,150.9
OI000646_2,ORD000646,P0051,1,111.2,111.2
OI000646_3,ORD000646,P0034,4,118.58,474.32
OI000646_4,ORD000646,P0100,3,54.24,162.72
OI000647_1,ORD000647,P0057,4,113.45,453.8
OI000647_2,ORD000647,P0030,4,34.08,136.32
OI000647_3,ORD000647,P0094,2,188.21,376.42
OI000648_1,ORD000648,P0014,3,12.88,38.64
OI000649_1,ORD000649,P0039,4,142.99,571.96
OI000650_1,ORD000650,P0023,2,149.87,299.74
OI000650_2,ORD000650,P0029,4,152.06,608.24
OI000650_3,ORD000650,P0083,1,25.24,25.24
OI000651_1,ORD000651,P0089,3,32.38,97.14
OI000651_2,ORD000651,P0086,2,31.04,62.08
OI000652_1,ORD000652,P0056,2,66.57,133.14
OI000652_2,ORD000652,P0074,2,97.13,194.26
OI000652_3,ORD000652,P0037,3,102.41,307.23
OI000652_4,ORD000652,P0038,2,17.33,34.66
OI000653_1,ORD000653,P0010,3,32.29,96.87
OI000653_2,ORD000653,P0013,2,71.44,142.88
OI000654_1,ORD000654,P0097,4,156.58,626.32
OI000655_1,ORD000655,P0057,1,113.45,113.45
OI000655_2,ORD000655,P0052,1,86.55,86.55
OI000656_1,ORD000656,P0080,4,46.24,184.96
OI000657_1,ORD000657,P0015,2,112.2,224.4
OI000657_2,ORD000657,P0065,2,179.4,358.8
OI000657_3,ORD000657,P0009,1,47.47,47.47
OI000658_1,ORD000658,P0047,2,191.09,382.18
OI000658_2,ORD000658,P0030,1,34.08,34.08
OI000658_3,ORD000658,P0013,4,71.44,285.76
OI000659_1,ORD000659,P0021,4,131.47,525.88
OI000660_1,ORD000660,P0094,1,188.21,188.21
OI000661_1,ORD000661,P0065,4,179.4,717.6
OI000661_2,ORD000661,P0058,4,17.55,70.2
OI000662_1,ORD000662,P0097,3,156.58,469.74
OI000662_2,ORD000662,P0050,1,79.22,79.22
OI000663_1,ORD000663,P0013,3,71.44,214.32
OI000663_2,ORD000663,P0024,4,21.59,86.36
OI000663_3,ORD000663,P0047,1,191.09,191.09
OI000663_4,ORD000663,P0046,4,92.22,368.88
OI000664_1,ORD000664,P0009,1,47.47,47.47
OI000664_2,ORD000664,P0054,2,94.23,188.46
OI000664_3,ORD000664,P0041,2,31.15,62.3
OI000665_1,ORD000665,P0085,3,78.24,234.72
OI000665_2,ORD000665,P0007,4,71.49,285.96
OI000665_3,ORD000665,P0018,1,150.9,150.9
OI000665_4,ORD000665,P0083,4,25.24,100.96
OI000666_1,ORD000666,P0028,4,104.91,419.64
OI000666_2,ORD000666,P0054,1,94.23,94.23
OI000666_3,ORD000666,P0006,2,138.79,277.58
OI000667_1,ORD000667,P0004,4,176.41,705.64
OI000668_1,ORD000668,P0076,1,113.02,113.02
OI000668_2,ORD000668,P0081,1,59.0,59.0
OI000668_3,ORD000668,P0047,4,191.09,764.36
OI000669_1,ORD000669,P0031,4,41.42,165.68
OI000670_1,ORD000670,P0038,2,17.33,34.66
OI000670_2,ORD000670,P0089,2,32.38,64.76
OI000670_3,ORD000670,P0049,3,188.99,566.97
OI000671_1,ORD000671,P0057,2,113.45,226.9
OI000671_2,ORD000671,P0049,3,188.99,566.97
OI000672_1,ORD000672,P0009,3,47.47,142.41
OI000672_2,ORD000672,P0099,2,138.6,277.2
OI000673_1,ORD000673,P0075,4,127.46,509.84
OI000673_2,ORD000673,P0099,1,138.6,138.6
OI000673_3,ORD000673,P0008,3,36.13,108.39
OI000673_4,ORD000673,P0067,2,7.73,15.46
OI000674_1,ORD000674,P0022,3,70.65,211.95
OI000675_1,ORD000675,P0012,1,117.8,117.8
OI000675_2,ORD000675,P0087,4,83.61,334.44
OI000675_3,ORD000675,P0100,3,54.24,162.72
OI000675_4,ORD000675,P0047,4,191.09,764.36
OI000676_1,ORD000676,P0079,3,139.87,419.61
OI000676_2,ORD000676,P0100,4,54.24,216.96
OI000676_3,ORD000676,P0064,4,153.17,612.68
OI000676_4,ORD000676,P0053,4,129.22,516.88
OI000677_1,ORD000677,P0059,1,37.27,37.27
OI000677_2,ORD000677,P0065,4,179.4,717.6
OI000678_1,ORD000678,P0016,4,161.33,645.32
OI000678_2,ORD000678,P0095,4,41.13,164.52
OI000678_3,ORD000678,P0047,3,191.09,573.27
OI000679_1,ORD000679,P0087,2,83.61,167.22
OI000680_1,ORD000680,P0048,1,51.56,51.56
OI000680_2,ORD000680,P0060,4,72.63,290.52
OI000680_3,ORD000680,P0055,1,61.33,61.33
OI000681_1,ORD000681,P0062,1,112.08,112.08
OI000681_2,ORD000681,P0060,1,72.63,72.63
OI000681_3,ORD000681,P0059,2,37.27,74.54
OI000681_4,ORD000681,P0020,4,173.97,695.88
OI000682_1,ORD000682,P0028,4,104.91,419.64
OI000682_2,ORD000682,P0026,2,40.63,81.26
OI000683_1,ORD000683,P0080,2,46.24,92.48
OI000684_1,ORD000684,P0099,1,138.6,138.6
OI000684_2,ORD000684,P0028,1,104.91,104.91
OI000685_1,ORD000685,P0037,2,102.41,204.82
OI000685_2,ORD000685,P0016,1,161.33,161.33
OI000685_3,ORD000685,P0030,4,34.08,136.32
OI000685_4,ORD000685,P0061,4,22.39,89.56
OI000686_1,ORD000686,P0053,1,129.22,129.22
OI000686_2,ORD000686,P0093,1,30.0,30.0
OI000687_1,ORD000687,P0040,1,27.38,27.38
OI000687_2,ORD000687,P0004,2,176.41,352.82
OI000687_3,ORD000687,P0059,2,37.27,74.54
OI000688_1,ORD000688,P0047,4,191.09,764.36
OI000688_2,ORD000688,P0082,2,44.76,89.52
OI000688_3,ORD000688,P0002,2,29.1,58.2
OI000688_4,ORD000688,P0083,1,25.24,25.24
OI000689_1,ORD000689,P0001,2,144.87,289.74
OI000689_2,ORD000689,P0089,4,32.38,129.52
OI000689_3,ORD000689,P0092,4,133.23,532.92
OI000690_1,ORD000690,P0031,3,41.42,124.26
OI000690_2,ORD000690,P0005,4,112.77,451.08
OI000691_1,ORD000691,P0093,3,30.0,90.0
OI000691_2,ORD000691,P0076,4,113.02,452.08
OI000692_1,ORD000692,P0005,1,112.77,112.77
OI000693_1,ORD000693,P0018,2,150.9,301.8
OI000694_1,ORD000694,P0053,4,129.22,516.88
OI000694_2,ORD000694,P0063,2,168.76,337.52
OI000694_3,ORD000694,P0026,2,40.63,81.26
OI000694_4,ORD000694,P0012,4,117.8,471.2
OI000695_1,ORD000695,P0047,1,191.09,191.09
OI000695_2,ORD000695,P0012,1,117.8,117.8
OI000695_3,ORD000695,P0078,2,169.69,339.38
OI000695_4,ORD000695,P0042,2,31.1,62.2
OI000696_1,ORD000696,P0062,1,112.08,112.08
OI000696_2,ORD000696,P0028,1,104.91,104.91
OI000696_3,ORD000696,P0027,4,133.01,532.04
OI000696_4,ORD000696,P0041,2,31.15,62.3
OI000697_1,ORD000697,P0008,3,36.13,108.39
OI000697_2,ORD000697,P0087,4,83.61,334.44
OI000697_3,ORD000697,P0099,4,138.6,554.4
OI000697_4,ORD000697,P0096,4,69.19,276.76
OI000698_1,ORD000698,P0078,4,169.69,678.76
OI000698_2,ORD000698,P0080,4,46.24,184.96
OI000698_3,ORD000698,P0088,1,149.11,149.11
OI000698_4,ORD000698,P0058,3,17.55,52.65
OI000699_1,ORD000699,P0001,2,144.87,289.74
OI000699_2,ORD000699,P0059,4,37.27,149.08
OI000699_3,ORD000699,P0061,3,22.39,67.17
OI000700_1,ORD000700,P0083,4,25.24,100.96
OI000701_1,ORD000701,P0025,3,111.24,333.72
OI000701_2,ORD000701,P0036,4,21.34,85.36
OI000701_3,ORD000701,P0017,3,61.56,184.68
OI000701_4,ORD000701,P0061,4,22.39,89.56
OI000702_1,ORD000702,P0050,1,79.22,79.22
OI000703_1,ORD000703,P0059,4,37.27,149.08
OI000704_1,ORD000704,P0022,1,70.65,70.65
OI000704_2,ORD000704,P0027,1,133.01,133.01
OI000704_3,ORD000704,P0023,2,149.87,299.74
OI000704_4,ORD000704,P0086,1,31.04,31.04
OI000705_1,ORD000705,P0090,4,155.64,622.56
OI000706_1,ORD000706,P0022,1,70.65,70.65
OI000706_2,ORD000706,P0013,4,71.44,285.76
OI000706_3,ORD000706,P0071,1,34.61,34.61
OI000707_1,ORD000707,P0068,4,99.69,398.76
OI000708_1,ORD000708,P0070,1,69.32,69.32
OI000708_2,ORD000708,P0057,3,113.45,340.35
OI000708_3,ORD000708,P0061,2,22.39,44.78
OI000709_1,ORD000709,P0046,3,92.22,276.66
OI000709_2,ORD000709,P0099,4,138.6,554.4
OI000709_3,ORD000709,P0019,3,113.33,339.99
OI000710_1,ORD000710,P0002,2,29.1,58.2
OI000710_2,ORD000710,P0012,4,117.8,471.2
OI000711_1,ORD000711,P0095,2,41.13,82.26
OI000712_1,ORD000712,P0086,2,31.04,62.08
OI000712_2,ORD000712,P0074,2,97.13,194.26
OI000712_3,ORD000712,P0030,3,34.08,102.24
OI000712_4,ORD000712,P0026,4,40.63,162.52
OI000713_1,ORD000713,P0088,1,149.11,149.11
OI000714_1,ORD000714,P0082,1,44.76,44.76
OI000715_1,ORD000715,P0009,1,47.47,47.47
OI000715_2,ORD000715,P0096,3,69.19,207.57
OI000715_3,ORD000715,P0048,3,51.56,154.68
OI000716_1,ORD000716,P0049,3,188.99,566.97
OI000716_2,ORD000716,P0033,4,81.28,325.12
OI000717_1,ORD000717,P0070,4,69.32,277.28
OI000718_1,ORD000718,P0055,3,61.33,183.99
OI000718_2,ORD000718,P0071,1,34.61,34.61
OI000718_3,ORD000718,P0038,1,17.33,17.33
OI000718_4,ORD000718,P0020,1,173.97,173.97
OI000719_1,ORD000719,P0073,2,184.72,369.44
OI000719_2,ORD000719,P0001,2,144.87,289.74
OI000719_3,ORD000719,P0045,3,57.8,173.4
OI000720_1,ORD000720,P0095,4,41.13,164.52
OI000721_1,ORD000721,P0002,1,29.1,29.1
OI000721_2,ORD000721,P0042,4,31.1,124.4
OI000721_3,ORD000721,P0080,1,46.24,46.24
OI000721_4,ORD000721,P0011,2,19.61,39.22
OI000722_1,ORD000722,P0040,3,27.38,82.14
OI000723_1,ORD000723,P0023,1,149.87,149.87
OI000724_1,ORD000724,P0062,3,112.08,336.24
OI000724_2,ORD000724,P0065,2,179.4,358.8
OI000725_1,ORD000725,P0051,4,111.2,444.8
OI000726_1,ORD000726,P0061,3,22.39,67.17
OI000726_2,ORD000726,P0019,3,113.33,339.99
OI000726_3,ORD000726,P0014,3,12.88,38.64
OI000727_1,ORD000727,P0026,1,40.63,40.63
OI000727_2,ORD000727,P0088,3,149.11,447.33
OI000727_3,ORD000727,P0083,1,25.24,25.24
OI000728_1,ORD000728,P0053,4,129.22,516.88
OI000728_2,ORD000728,P0094,1,188.21,188.21
OI000729_1,ORD000729,P0020,1,173.97,173.97
OI000729_2,ORD000729,P0052,4,86.55,346.2
OI000729_3,ORD000729,P0074,1,97.13,97.13
OI000729_4,ORD000729,P0039,1,142.99,142.99
OI000730_1,ORD000730,P0100,1,54.24,54.24
OI000731_1,ORD000731,P0023,4,149.87,599.48
OI000731_2,ORD000731,P0017,1,61.56,61.56
OI000732_1,ORD000732,P0013,3,71.44,214.32
OI000733_1,ORD000733,P0012,1,117.8,117.8
OI000734_1,ORD000734,P0028,4,104.91,419.64
OI000734_2,ORD000734,P0057,2,113.45,226.9
OI000734_3,ORD000734,P0051,2,111.2,222.4
OI000734_4,ORD000734,P0035,2,97.37,194.74
OI000735_1,ORD000735,P0098,1,133.13,133.13
OI000735_2,ORD000735,P0093,3,30.0,90.0
OI000736_1,ORD000736,P0067,1,7.73,7.73
OI000737_1,ORD000737,P0099,2,138.6,277.2
OI000738_1,ORD000738,P0056,4,66.57,266.28
OI000738_2,ORD000738,P0020,4,173.97,695.88
OI000738_3,ORD000738,P0039,4,142.99,571.96
OI000738_4,ORD000738,P0006,3,138.79,416.37
OI000739_1,ORD000739,P0058,2,17.55,35.1
OI000739_2,ORD000739,P0043,1,68.42,68.42
OI000739_3,ORD000739,P0026,3,40.63,121.89
OI000740_1,ORD000740,P0086,1,31.04,31.04
OI000740_2,ORD000740,P0049,4,188.99,755.96
OI000740_3,ORD000740,P0035,1,97.37,97.37
OI000741_1,ORD000741,P0083,2,25.24,50.48
OI000741_2,ORD000741,P0077,2,90.68,181.36
OI000742_1,ORD000742,P0011,1,19.61,19.61
OI000742_2,ORD000742,P0081,3,59.0,177.0
OI000743_1,ORD000743,P0070,4,69.32,277.28
OI000743_2,ORD000743,P0094,1,188.21,188.21
OI000744_1,ORD000744,P0091,2,38.31,76.62
OI000744_2,ORD000744,P0051,1,111.2,111.2
OI000745_1,ORD000745,P0095,3,41.13,123.39
OI000746_1,ORD000746,P0049,3,188.99,566.97
OI000747_1,ORD000747,P0040,1,27.38,27.38
OI000747_2,ORD000747,P0091,1,38.31,38.31
OI000747_3,ORD000747,P0088,4,149.11,596.44
OI000747_4,ORD000747,P0062,2,112.08,224.16
OI000748_1,ORD000748,P0064,2,153.17,306.34
OI000749_1,ORD000749,P0040,1,27.38,27.38
OI000749_2,ORD000749,P0014,2,12.88,25.76
OI000749_3,ORD000749,P0021,4,131.47,525.88
OI000749_4,ORD000749,P0096,2,69.19,138.38
OI000750_1,ORD000750,P0023,4,149.87,599.48
OI000750_2,ORD000750,P0059,3,37.27,111.81
OI000750_3,ORD000750,P0022,3,70.65,211.95
OI000751_1,ORD000751,P0001,4,144.87,579.48
OI000751_2,ORD000751,P0008,2,36.13,72.26
OI000752_1,ORD000752,P0031,1,41.42,41.42
OI000752_2,ORD000752,P0007,2,71.49,142.98
OI000752_3,ORD000752,P0040,2,27.38,54.76
OI000753_1,ORD000753,P0003,4,60.72,242.88
OI000754_1,ORD000754,P0049,3,188.99,566.97
OI000754_2,ORD000754,P0040,4,27.38,109.52
OI000754_3,ORD000754,P0074,2,97.13,194.26
OI000755_1,ORD000755,P0004,4,176.41,705.64
OI000755_2,ORD000755,P0011,4,19.61,78.44
OI000755_3,ORD000755,P0057,4,113.45,453.8
OI000755_4,ORD000755,P0089,3,32.38,97.14
OI000756_1,ORD000756,P0094,3,188.21,564.63
OI000756_2,ORD000756,P0020,1,173.97,173.97
OI000756_3,ORD000756,P0091,4,38.31,153.24
OI000757_1,ORD000757,P0004,1,176.41,176.41
OI000757_2,ORD000757,P0044,4,136.57,546.28
OI000757_3,ORD000757,P0018,4,150.9,603.6
OI000758_1,ORD000758,P0096,1,69.19,69.19
OI000758_2,ORD000758,P0004,2,176.41,352.82
OI000758_3,ORD000758,P0099,1,138.6,138.6
OI000758_4,ORD000758,P0058,4,17.55,70.2
OI000759_1,ORD000759,P0089,1,32.38,32.38
OI000760_1,ORD000760,P0073,3,184.72,554.16
OI000760_2,ORD000760,P0065,4,179.4,717.6
OI000761_1,ORD000761,P0033,4,81.28,325.12
OI000761_2,ORD000761,P0091,2,38.31,76.62
OI000761_3,ORD000761,P0047,3,191.09,573.27
OI000762_1,ORD000762,P0017,3,61.56,184.68
OI000762_2,ORD000762,P0045,3,57.8,173.4
OI000762_3,ORD000762,P0026,2,40.63,81.26
OI000763_1,ORD000763,P0083,1,25.24,25.24
OI000763_2,ORD000763,P0007,1,71.49,71.49
OI000764_1,ORD000764,P0004,4,176.41,705.64
OI000765_1,ORD000765,P0043,3,68.42,205.26
OI000765_2,ORD000765,P0094,3,188.21,564.63
OI000765_3,ORD000765,P0088,4,149.11,596.44
OI000765_4,ORD000765,P0045,1,57.8,57.8
OI000766_1,ORD000766,P0047,3,191.09,573.27
OI000766_2,ORD000766,P0075,1,127.46,127.46
OI000767_1,ORD000767,P0073,2,184.72,369.44
OI000767_2,ORD000767,P0086,2,31.04,62.08
OI000768_1,ORD000768,P0087,3,83.61,250.83
OI000768_2,ORD000768,P0048,1,51.56,51.56
OI000769_1,ORD000769,P0020,2,173.97,347.94
OI000770_1,ORD000770,P0045,1,57.8,57.8
OI000770_2,ORD000770,P0073,2,184.72,369.44
OI000771_1,ORD000771,P0015,3,112.2,336.6
OI000771_2,ORD000771,P0088,1,149.11,149.11
OI000771_3,ORD000771,P0069,4,106.21,424.84
OI000772_1,ORD000772,P0003,2,60.72,121.44
OI000772_2,ORD000772,P0054,1,94.23,94.23
OI000772_3,ORD000772,P0087,1,83.61,83.61
OI000773_1,ORD000773,P0003,3,60.72,182.16
OI000773_2,ORD000773,P0026,4,40.63,162.52
OI000774_1,ORD000774,P0072,2,24.01,48.02
OI000774_2,ORD000774,P0090,3,155.64,466.92
OI000774_3,ORD000774,P0034,2,118.58,237.16
OI000775_1,ORD000775,P0011,3,19.61,58.83
OI000776_1,ORD000776,P0059,2,37.27,74.54
OI000776_2,ORD000776,P0074,2,97.13,194.26
OI000777_1,ORD000777,P0013,4,71.44,285.76
OI000778_1,ORD000778,P0056,3,66.57,199.71
OI000779_1,ORD000779,P0079,3,139.87,419.61
OI000779_2,ORD000779,P0004,4,176.41,705.64
OI000779_3,ORD000779,P0048,2,51.56,103.12
OI000779_4,ORD000779,P0013,4,71.44,285.76
OI000780_1,ORD000780,P0092,2,133.23,266.46
OI000780_2,ORD000780,P0033,1,81.28,81.28
OI000780_3,ORD000780,P0085,2,78.24,156.48
OI000780_4,ORD000780,P0006,1,138.79,138.79
OI000781_1,ORD000781,P0039,3,142.99,428.97
OI000781_2,ORD000781,P0083,4,25.24,100.96
OI000781_3,ORD000781,P0006,4,138.79,555.16
OI000782_1,ORD000782,P0007,2,71.49,142.98
OI000782_2,ORD000782,P0023,4,149.87,599.48
OI000782_3,ORD000782,P0059,2,37.27,74.54
OI000782_4,ORD000782,P0053,4,129.22,516.88
OI000783_1,ORD000783,P0057,1,113.45,113.45
OI000784_1,ORD000784,P0058,4,17.55,70.2
OI000784_2,ORD000784,P0060,2,72.63,145.26
OI000784_3,ORD000784,P0006,2,138.79,277.58
OI000785_1,ORD000785,P0052,4,86.55,346.2
OI000785_2,ORD000785,P0034,2,118.58,237.16
OI000785_3,ORD000785,P0089,1,32.38,32.38
OI000786_1,ORD000786,P0040,3,27.38,82.14
OI000786_2,ORD000786,P0021,2,131.47,262.94
OI000787_1,ORD000787,P0057,1,113.45,113.45
OI000787_2,ORD000787,P0048,2,51.56,103.12
OI000788_1,ORD000788,P0093,2,30.0,60.0
OI000788_2,ORD000788,P0100,1,54.24,54.24
OI000788_3,ORD000788,P0079,3,139.87,419.61
OI000788_4,ORD000788,P0006,2,138.79,277.58
OI000789_1,ORD000789,P0094,1,188.21,188.21
OI000790_1,ORD000790,P0073,2,184.72,369.44
OI000790_2,ORD000790,P0081,2,59.0,118.0
OI000790_3,ORD000790,P0003,3,60.72,182.16
OI000791_1,ORD000791,P0066,2,174.67,349.34
OI000791_2,ORD000791,P0083,1,25.24,25.24
OI000792_1,ORD000792,P0002,1,29.1,29.1
OI000792_2,ORD000792,P0005,3,112.77,338.31
OI000792_3,ORD000792,P0062,2,112.08,224.16
OI000793_1,ORD000793,P0049,4,188.99,755.96
OI000794_1,ORD000794,P0046,3,92.22,276.66
OI000794_2,ORD000794,P0038,4,17.33,69.32
OI000794_3,ORD000794,P0014,2,12.88,25.76
OI000794_4,ORD000794,P0018,3,150.9,452.7
OI000795_1,ORD000795,P0088,4,149.11,596.44
OI000796_1,ORD000796,P0002,1,29.1,29.1
OI000796_2,ORD000796,P0042,4,31.1,124.4
OI000796_3,ORD000796,P0052,2,86.55,173.1
OI000796_4,ORD000796,P0061,3,22.39,67.17
OI000797_1,ORD000797,P0082,1,44.76,44.76
OI000797_2,ORD000797,P0085,2,78.24,156.48
OI000797_3,ORD000797,P0004,1,176.41,176.41
OI000798_1,ORD000798,P0085,2,78.24,156.48
OI000799_1,ORD000799,P0085,1,78.24,78.24
OI000799_2,ORD000799,P0091,4,38.31,153.24
OI000799_3,ORD000799,P0062,4,112.08,448.32
OI000800_1,ORD000800,P0068,1,99.69,99.69
OI000800_2,ORD000800,P0049,1,188.99,188.99
OI000800_3,ORD000800,P0008,1,36.13,36.13
OI000801_1,ORD000801,P0071,3,34.61,103.83
OI000801_2,ORD000801,P0078,3,169.69,509.07
OI000802_1,ORD000802,P0028,2,104.91,209.82
OI000803_1,ORD000803,P0033,2,81.28,162.56
OI000803_2,ORD000803,P0013,3,71.44,214.32
OI000803_3,ORD000803,P0047,3,191.09,573.27
OI000803_4,ORD000803,P0089,2,32.38,64.76
OI000804_1,ORD000804,P0060,3,72.63,217.89
OI000804_2,ORD000804,P0065,1,179.4,179.4
OI000804_3,ORD000804,P0070,1,69.32,69.32
OI000805_1,ORD000805,P0044,4,136.57,546.28
OI000806_1,ORD000806,P0036,4,21.34,85.36
OI000806_2,ORD000806,P0080,1,46.24,46.24
OI000807_1,ORD000807,P0047,4,191.09,764.36
OI000808_1,ORD000808,P0010,2,32.29,64.58
OI000808_2,ORD000808,P0091,4,38.31,153.24
OI000808_3,ORD000808,P0070,4,69.32,277.28
OI000809_1,ORD000809,P0039,2,142.99,285.98
OI000809_2,ORD000809,P0024,3,21.59,64.77
OI000810_1,ORD000810,P0003,3,60.72,182.16
OI000810_2,ORD000810,P0020,3,173.97,521.91
OI000810_3,ORD000810,P0085,3,78.24,234.72
OI000811_1,ORD000811,P0017,3,61.56,184.68
OI000812_1,ORD000812,P0090,3,155.64,466.92
OI000812_2,ORD000812,P0068,2,99.69,199.38
OI000812_3,ORD000812,P0072,4,24.01,96.04
OI000812_4,ORD000812,P0093,2,30.0,60.0
OI000813_1,ORD000813,P0083,4,25.24,100.96
OI000813_2,ORD000813,P0032,4,96.44,385.76
OI000813_3,ORD000813,P0072,3,24.01,72.03
OI000814_1,ORD000814,P0084,4,105.27,421.08
OI000815_1,ORD000815,P0015,3,112.2,336.6
OI000815_2,ORD000815,P0079,2,139.87,279.74
OI000815_3,ORD000815,P0062,4,112.08,448.32
OI000816_1,ORD000816,P0086,2,31.04,62.08
OI000817_1,ORD000817,P0068,3,99.69,299.07
OI000817_2,ORD000817,P0059,4,37.27,149.08
OI000818_1,ORD000818,P0034,1,118.58,118.58
OI000818_2,ORD000818,P0099,3,138.6,415.8
OI000819_1,ORD000819,P0082,4,44.76,179.04
OI000819_2,ORD000819,P0094,3,188.21,564.63
OI000819_3,ORD000819,P0015,2,112.2,224.4
OI000819_4,ORD000819,P0052,3,86.55,259.65
OI000820_1,ORD000820,P0095,2,41.13,82.26
OI000820_2,ORD000820,P0077,2,90.68,181.36
OI000820_3,ORD000820,P0049,1,188.99,188.99
OI000820_4,ORD000820,P0052,3,86.55,259.65
OI000821_1,ORD000821,P0013,4,71.44,285.76
OI000822_1,ORD000822,P0032,3,96.44,289.32
OI000822_2,ORD000822,P0097,4,156.58,626.32
OI000822_3,ORD000822,P0060,2,72.63,145.26
OI000823_1,ORD000823,P0096,2,69.19,138.38
OI000823_2,ORD000823,P0043,2,68.42,136.84
OI000823_3,ORD000823,P0027,2,133.01,266.02
OI000823_4,ORD000823,P0048,2,51.56,103.12
OI000824_1,ORD000824,P0095,1,41.13,41.13
OI000824_2,ORD000824,P0006,3,138.79,416.37
OI000824_3,ORD000824,P0058,4,17.55,70.2
OI000825_1,ORD000825,P0094,4,188.21,752.84
OI000825_2,ORD000825,P0071,2,34.61,69.22
OI000825_3,ORD000825,P0027,1,133.01,133.01
OI000825_4,ORD000825,P0032,2,96.44,192.88
OI000826_1,ORD000826,P0064,1,153.17,153.17
OI000826_2,ORD000826,P0054,4,94.23,376.92
OI000826_3,ORD000826,P0011,2,19.61,39.22
OI000827_1,ORD000827,P0075,1,127.46,127.46
OI000827_2,ORD000827,P0067,2,7.73,15.46
OI000827_3,ORD000827,P0046,4,92.22,368.88
OI000828_1,ORD000828,P0014,1,12.88,12.88
OI000828_2,ORD000828,P0099,2,138.6,277.2
OI000829_1,ORD000829,P0042,1,31.1,31.1
OI000829_2,ORD000829,P0052,4,86.55,346.2
OI000829_3,ORD000829,P0030,3,34.08,102.24
OI000829_4,ORD000829,P0014,2,12.88,25.76
OI000830_1,ORD000830,P0081,1,59.0,59.0
OI000831_1,ORD000831,P0081,2,59.0,118.0
OI000831_2,ORD000831,P0052,3,86.55,259.65
OI000831_3,ORD000831,P0034,4,118.58,474.32
OI000832_1,ORD000832,P0055,4,61.33,245.32
OI000833_1,ORD000833,P0082,1,44.76,44.76
OI000833_2,ORD000833,P0042,4,31.1,124.4
OI000833_3,ORD000833,P0081,3,59.0,177.0
OI000833_4,ORD000833,P0012,4,117.8,471.2
OI000834_1,ORD000834,P0001,2,144.87,289.74
OI000834_2,ORD000834,P0095,1,41.13,41.13
OI000834_3,ORD000834,P0080,4,46.24,184.96
OI000834_4,ORD000834,P0011,1,19.61,19.61
OI000835_1,ORD000835,P0070,3,69.32,207.96
OI000835_2,ORD000835,P0002,3,29.1,87.3
OI000835_3,ORD000835,P0088,1,149.11,149.11
OI000835_4,ORD000835,P0099,2,138.6,277.2
OI000836_1,ORD000836,P0089,1,32.38,32.38
OI000837_1,ORD000837,P0063,4,168.76,675.04
OI000837_2,ORD000837,P0087,1,83.61,83.61
OI000837_3,ORD000837,P0082,1,44.76,44.76
