OrderID,CustomerID,OrderDate,OrderStatus,SalesChannel,GrossAmount,DiscountAmount,NetAmount,Currency
ORD000831,CUST000452,2026-05-11 10:45:23,Shipped,Website,851.97,127.8,724.17,EUR
ORD000832,CUST000427,2026-05-05 18:28:42,Completed,Website,245.32,0.0,245.32,EUR
ORD000833,CUST000364,2026-05-14 05:42:44,Returned,Mobile App,817.36,0.0,817.36,EUR
ORD000834,CUST000098,2026-05-09 01:16:15,Cancelled,Mobile App,535.44,0.0,535.44,EUR
ORD000835,CUST000375,2026-05-19 03:43:59,Shipped,Mobile App,721.57,108.24,613.33,EUR
ORD000836,CUST000227,2026-05-19 01:02:21,Shipped,Website,32.38,4.86,27.52,EUR
ORD000837,CUST000226,2026-05-05 20:13:35,Returned,Mobile App,803.41,0.0,803.41,EUR
ORD000838,CUST000408,2026-05-01 19:34:56,Completed,Mobile App,434.76,65.21,369.55,EUR
ORD000839,CUST000205,2026-05-01 09:47:43,Completed,Website,422.62,0.0,422.62,EUR
ORD000840,CUST000470,2026-05-13 08:59:28,Cancelled,Website,583.36,87.5,495.86,EUR
ORD000841,CUST000131,2026-05-14 07:28:13,Completed,Website,1422.23,71.11,1351.12,EUR
ORD000842,CUST000010,2026-05-07 20:50:57,Cancelled,Mobile App,810.64,121.6,689.04,EUR
ORD000843,CUST000395,2026-05-25 22:13:56,Shipped,Mobile App,581.49,58.15,523.34,EUR
ORD000844,CUST000281,2026-05-20 01:57:58,Completed,Website,162.56,0.0,162.56,EUR
ORD000845,CUST000413,2026-05-05 22:32:13,Cancelled,Website,716.32,35.82,680.5,EUR
ORD000846,CUST000262,2026-05-23 06:43:48,Returned,Website,189.88,9.49,180.39,EUR
ORD000847,CUST000094,2026-05-07 12:17:54,Cancelled,Website,382.38,0.0,382.38,EUR
ORD000848,CUST000202,2026-05-24 12:45:30,Shipped,Website,747.57,0.0,747.57,EUR
ORD000849,CUST000001,2026-05-24 20:58:20,Completed,Mobile App,372.16,55.82,316.34,EUR
ORD000850,CUST000292,2026-05-13 19:19:31,Returned,Mobile App,217.89,10.89,207.0,EUR
ORD000851,CUST000421,2026-05-19 14:45:33,Completed,Website,198.5,19.85,178.65,EUR
ORD000852,CUST000322,2026-05-18 04:50:36,Shipped,Website,349.34,17.47,331.87,EUR
ORD000853,CUST000301,2026-05-15 19:04:04,Cancelled,Website,380.91,38.09,342.82,EUR
ORD000854,CUST000356,2026-05-06 23:30:45,Completed,Mobile App,354.96,0.0,354.96,EUR
ORD000855,CUST000132,2026-05-16 22:48:06,Returned,Mobile App,274.56,41.18,233.38,EUR
ORD000856,CUST000074,2026-05-13 19:27:17,Completed,Mobile App,257.34,38.6,218.74,EUR
ORD000857,CUST000346,2026-05-13 11:10:37,Completed,Mobile App,414.38,0.0,414.38,EUR
ORD000858,CUST000209,2026-05-15 06:13:46,Shipped,Mobile App,139.97,0.0,139.97,EUR
ORD000859,CUST000408,2026-05-22 05:44:35,Returned,Website,1163.06,0.0,1163.06,EUR
ORD000860,CUST000043,2026-05-14 19:48:32,Completed,Mobile App,594.2,0.0,594.2,EUR
ORD000861,CUST000091,2026-05-04 16:08:11,Completed,Website,736.89,0.0,736.89,EUR
ORD000862,CUST000201,2026-05-20 08:39:34,Completed,Mobile App,437.51,21.88,415.63,EUR
ORD000863,CUST000445,2026-05-15 18:39:45,Completed,Mobile App,183.95,27.59,156.36,EUR
ORD000864,CUST000004,2026-05-12 08:20:04,Shipped,Website,755.96,0.0,755.96,EUR
ORD000865,CUST000010,2026-05-01 21:57:32,Completed,Mobile App,138.01,13.8,124.21,EUR
ORD000866,CUST000464,2026-05-09 01:38:17,Completed,Website,736.56,73.66,662.9,EUR
ORD000867,CUST000289,2026-05-23 00:42:10,Completed,Website,748.08,0.0,748.08,EUR
ORD000868,CUST000433,2026-05-06 23:52:37,Shipped,Website,927.62,0.0,927.62,EUR
ORD000869,CUST000294,2026-05-20 08:39:48,Cancelled,Website,1633.7,163.37,1470.33,EUR
ORD000870,CUST000451,2026-05-10 01:21:36,Returned,Website,431.94,0.0,431.94,EUR
ORD000871,CUST000218,2026-05-14 23:38:15,Shipped,Website,332.19,33.22,298.97,EUR
ORD000872,CUST000239,2026-05-06 11:26:25,Shipped,Website,757.68,75.77,681.91,EUR
ORD000873,CUST000251,2026-05-25 18:14:41,Shipped,Mobile App,511.53,51.15,460.38,EUR
ORD000874,CUST000151,2026-05-10 15:02:10,Returned,Website,341.07,0.0,341.07,EUR
ORD000875,CUST000055,2026-05-25 17:23:24,Returned,Website,336.6,33.66,302.94,EUR
ORD000876,CUST000439,2026-05-09 02:30:21,Completed,Mobile App,1385.29,207.79,1177.5,EUR
ORD000877,CUST000332,2026-05-03 20:47:30,Shipped,Mobile App,528.19,26.41,501.78,EUR
ORD000878,CUST000423,2026-05-09 04:02:02,Completed,Mobile App,452.72,0.0,452.72,EUR
ORD000879,CUST000442,2026-05-04 00:13:33,Shipped,Website,53.63,0.0,53.63,EUR
ORD000880,CUST000463,2026-05-15 11:35:48,Returned,Website,1289.59,193.44,1096.15,EUR
ORD000881,CUST000476,2026-05-17 23:54:19,Completed,Website,558.83,83.82,475.01,EUR
ORD000882,CUST000202,2026-05-17 22:36:43,Shipped,Website,1078.58,107.86,970.72,EUR
ORD000883,CUST000186,2026-05-20 14:22:23,Completed,Website,649.32,64.93,584.39,EUR
ORD000884,CUST000313,2026-05-16 16:20:48,Completed,Mobile App,527.46,79.12,448.34,EUR
ORD000885,CUST000155,2026-05-25 09:13:34,Completed,Mobile App,385.35,38.54,346.81,EUR
ORD000886,CUST000124,2026-05-20 09:52:09,Completed,Website,226.6,11.33,215.27,EUR
ORD000887,CUST000218,2026-05-25 18:44:00,Shipped,Mobile App,51.56,0.0,51.56,EUR
ORD000888,CUST000123,2026-05-22 07:54:47,Completed,Mobile App,463.91,46.39,417.52,EUR
ORD000889,CUST000194,2026-05-13 12:48:44,Completed,Website,311.09,0.0,311.09,EUR
ORD000890,CUST000492,2026-05-18 12:59:02,Shipped,Mobile App,1008.87,0.0,1008.87,EUR
ORD000891,CUST000058,2026-05-22 08:29:39,Returned,Website,764.93,76.49,688.44,EUR
ORD000892,CUST000400,2026-05-23 03:45:46,Cancelled,Website,471.51,23.58,447.93,EUR
ORD000893,CUST000194,2026-05-14 07:26:29,Returned,Mobile App,273.14,40.97,232.17,EUR
ORD000894,CUST000236,2026-05-17 14:09:37,Returned,Website,656.0,32.8,623.2,EUR
ORD000895,CUST000038,2026-05-22 14:28:49,Returned,Mobile App,127.27,0.0,127.27,EUR
ORD000896,CUST000306,2026-05-23 02:00:23,Cancelled,Mobile App,676.15,67.61,608.54,EUR
ORD000897,CUST000296,2026-05-22 02:30:01,Completed,Mobile App,1142.23,0.0,1142.23,EUR
ORD000898,CUST000002,2026-05-16 16:21:20,Completed,Website,368.88,55.33,313.55,EUR
ORD000899,CUST000001,2026-05-22 01:52:10,Returned,Mobile App,258.31,0.0,258.31,EUR
ORD000900,CUST000331,2026-05-05 16:31:01,Completed,Website,376.92,0.0,376.92,EUR
ORD000901,CUST000491,2026-05-04 17:56:58,Cancelled,Mobile App,871.37,0.0,871.37,EUR
ORD000902,CUST000031,2026-05-17 22:29:23,Shipped,Website,374.52,18.73,355.79,EUR
ORD000903,CUST000135,2026-05-10 21:17:32,Completed,Website,823.65,0.0,823.65,EUR
ORD000904,CUST000237,2026-05-25 06:35:31,Shipped,Website,319.23,31.92,287.31,EUR
ORD000905,CUST000462,2026-05-05 09:08:30,Shipped,Mobile App,586.94,29.35,557.59,EUR
ORD000906,CUST000487,2026-05-20 13:45:17,Completed,Mobile App,368.96,18.45,350.51,EUR
ORD000907,CUST000311,2026-05-16 11:45:57,Returned,Website,269.84,26.98,242.86,EUR
ORD000908,CUST000218,2026-05-04 10:58:48,Completed,Website,550.17,27.51,522.66,EUR
ORD000909,CUST000236,2026-05-04 12:03:40,Completed,Website,796.02,39.8,756.22,EUR
ORD000910,CUST000014,2026-05-05 15:25:03,Cancelled,Mobile App,672.78,100.92,571.86,EUR
ORD000911,CUST000081,2026-05-01 23:52:16,Completed,Website,191.09,9.55,181.54,EUR
ORD000912,CUST000347,2026-05-18 08:28:47,Cancelled,Mobile App,287.49,28.75,258.74,EUR
ORD000913,CUST000378,2026-05-07 19:16:05,Shipped,Website,897.08,89.71,807.37,EUR
ORD000914,CUST000241,2026-05-08 14:36:56,Completed,Mobile App,1268.2,190.23,1077.97,EUR
ORD000915,CUST000179,2026-05-08 22:23:59,Cancelled,Mobile App,181.63,18.16,163.47,EUR
ORD000916,CUST000214,2026-05-10 01:40:46,Shipped,Mobile App,162.72,8.14,154.58,EUR
ORD000917,CUST000363,2026-05-06 14:17:09,Cancelled,Website,62.3,9.34,52.96,EUR
ORD000918,CUST000490,2026-05-06 18:41:07,Cancelled,Mobile App,1184.0,177.6,1006.4,EUR
ORD000919,CUST000442,2026-05-14 16:23:21,Completed,Mobile App,830.36,83.04,747.32,EUR
ORD000920,CUST000173,2026-05-17 05:38:53,Returned,Mobile App,473.55,47.35,426.2,EUR
ORD000921,CUST000302,2026-05-02 04:39:50,Completed,Website,115.6,5.78,109.82,EUR
ORD000922,CUST000348,2026-05-02 10:49:31,Returned,Mobile App,459.76,45.98,413.78,EUR
ORD000923,CUST000273,2026-05-08 04:05:12,Completed,Website,1076.5,0.0,1076.5,EUR
ORD000924,CUST000421,2026-05-20 14:30:54,Completed,Website,859.02,42.95,816.07,EUR
ORD000925,CUST000292,2026-05-24 13:25:41,Completed,Website,262.94,13.15,249.79,EUR
ORD000926,CUST000452,2026-05-19 22:36:20,Shipped,Mobile App,469.45,0.0,469.45,EUR
ORD000927,CUST000153,2026-05-05 03:06:54,Completed,Mobile App,497.44,49.74,447.7,EUR
ORD000928,CUST000392,2026-05-04 11:41:45,Completed,Mobile App,37.27,0.0,37.27,EUR
ORD000929,CUST000459,2026-05-07 22:06:10,Completed,Mobile App,272.04,27.2,244.84,EUR
ORD000930,CUST000182,2026-05-15 19:00:38,Returned,Website,524.01,0.0,524.01,EUR
ORD000931,CUST000315,2026-05-13 22:18:38,Completed,Website,957.2,143.58,813.62,EUR
ORD000932,CUST000488,2026-05-05 11:28:22,Shipped,Website,109.52,5.48,104.04,EUR
ORD000933,CUST000142,2026-05-12 09:44:40,Completed,Mobile App,277.2,41.58,235.62,EUR
ORD000934,CUST000314,2026-05-09 16:43:58,Completed,Website,1004.54,50.23,954.31,EUR
ORD000935,CUST000029,2026-05-09 12:55:15,Completed,Website,298.22,14.91,283.31,EUR
ORD000936,CUST000498,2026-05-21 15:11:47,Cancelled,Mobile App,194.74,0.0,194.74,EUR
ORD000937,CUST000349,2026-05-18 00:28:22,Completed,Mobile App,627.18,31.36,595.82,EUR
ORD000938,CUST000479,2026-05-03 01:21:59,Cancelled,Website,772.01,115.8,656.21,EUR
ORD000939,CUST000146,2026-05-17 11:49:55,Returned,Mobile App,1009.82,0.0,1009.82,EUR
ORD000940,CUST000131,2026-05-15 12:42:15,Returned,Website,161.33,0.0,161.33,EUR
ORD000941,CUST000345,2026-05-10 03:37:04,Returned,Website,86.55,0.0,86.55,EUR
ORD000942,CUST000346,2026-05-17 21:24:07,Completed,Website,803.6,0.0,803.6,EUR
ORD000943,CUST000294,2026-05-12 09:39:10,Completed,Website,124.16,18.62,105.54,EUR
ORD000944,CUST000166,2026-05-25 17:29:45,Cancelled,Mobile App,184.96,27.74,157.22,EUR
ORD000945,CUST000053,2026-05-22 20:33:59,Completed,Website,336.6,50.49,286.11,EUR
ORD000946,CUST000353,2026-05-06 04:13:52,Shipped,Mobile App,405.49,0.0,405.49,EUR
ORD000947,CUST000436,2026-05-24 07:47:52,Returned,Website,502.74,0.0,502.74,EUR
ORD000948,CUST000316,2026-05-21 05:54:57,Shipped,Mobile App,922.09,92.21,829.88,EUR
ORD000949,CUST000406,2026-05-20 18:19:33,Cancelled,Website,399.03,19.95,379.08,EUR
ORD000950,CUST000430,2026-05-04 16:58:28,Shipped,Mobile App,1380.04,0.0,1380.04,EUR
ORD000951,CUST000164,2026-05-01 10:25:56,Returned,Mobile App,1060.27,0.0,1060.27,EUR
ORD000952,CUST000201,2026-05-23 14:43:47,Cancelled,Mobile App,114.93,17.24,97.69,EUR
ORD000953,CUST000454,2026-05-20 02:28:01,Shipped,Website,190.81,28.62,162.19,EUR
ORD000954,CUST000146,2026-05-20 05:11:49,Completed,Mobile App,241.31,36.2,205.11,EUR
ORD000955,CUST000182,2026-05-21 08:22:23,Completed,Mobile App,603.6,60.36,543.24,EUR
ORD000956,CUST000349,2026-05-21 09:48:07,Shipped,Website,103.83,10.38,93.45,EUR
ORD000957,CUST000180,2026-05-03 12:55:25,Returned,Website,120.0,0.0,120.0,EUR
ORD000958,CUST000420,2026-05-16 16:41:00,Cancelled,Website,148.11,7.41,140.7,EUR
ORD000959,CUST000277,2026-05-06 08:00:03,Completed,Website,909.85,90.99,818.86,EUR
ORD000960,CUST000030,2026-05-24 13:08:22,Completed,Website,649.66,0.0,649.66,EUR
ORD000961,CUST000002,2026-05-13 06:05:37,Completed,Website,533.24,79.99,453.25,EUR
ORD000962,CUST000176,2026-05-17 07:02:15,Completed,Mobile App,928.78,92.88,835.9,EUR
ORD000963,CUST000267,2026-05-18 04:27:03,Completed,Website,1323.85,132.38,1191.47,EUR
ORD000964,CUST000256,2026-05-03 07:52:07,Cancelled,Website,368.26,0.0,368.26,EUR
ORD000965,CUST000023,2026-05-03 15:35:33,Returned,Website,51.56,7.73,43.83,EUR
ORD000966,CUST000042,2026-05-07 10:08:09,Completed,Website,610.74,0.0,610.74,EUR
ORD000967,CUST000388,2026-05-21 15:13:39,Completed,Website,152.09,0.0,152.09,EUR
ORD000968,CUST000491,2026-05-12 01:58:01,Completed,Mobile App,738.88,0.0,738.88,EUR
ORD000969,CUST000110,2026-05-19 09:27:00,Completed,Mobile App,860.45,43.02,817.43,EUR
ORD000970,CUST000317,2026-05-07 02:32:32,Returned,Website,60.0,0.0,60.0,EUR
ORD000971,CUST000092,2026-05-10 01:42:01,Completed,Website,600.39,0.0,600.39,EUR
ORD000972,CUST000194,2026-05-25 09:59:02,Completed,Mobile App,506.11,0.0,506.11,EUR
ORD000973,CUST000379,2026-05-07 04:58:39,Cancelled,Website,514.24,77.14,437.1,EUR
ORD000974,CUST000217,2026-05-15 23:11:17,Shipped,Mobile App,762.43,38.12,724.31,EUR
ORD000975,CUST000393,2026-05-19 14:52:23,Completed,Mobile App,544.64,0.0,544.64,EUR
ORD000976,CUST000492,2026-05-01 07:02:02,Completed,Mobile App,1149.98,115.0,1034.98,EUR
ORD000977,CUST000232,2026-05-19 01:45:39,Returned,Mobile App,388.52,0.0,388.52,EUR
ORD000978,CUST000275,2026-05-25 20:18:22,Completed,Mobile App,1053.53,0.0,1053.53,EUR
ORD000979,CUST000227,2026-05-02 08:55:55,Completed,Mobile App,367.26,36.73,330.53,EUR
ORD000980,CUST000335,2026-05-09 02:59:42,Cancelled,Mobile App,641.85,96.28,545.57,EUR
ORD000981,CUST000436,2026-05-03 20:48:12,Returned,Mobile App,351.65,35.16,316.49,EUR
ORD000982,CUST000107,2026-05-02 18:27:16,Completed,Website,1233.94,185.09,1048.85,EUR
ORD000983,CUST000146,2026-05-21 20:46:30,Shipped,Website,802.81,80.28,722.53,EUR
ORD000984,CUST000324,2026-05-03 11:18:29,Completed,Mobile App,1203.08,180.46,1022.62,EUR
ORD000985,CUST000160,2026-05-13 13:39:09,Returned,Website,1086.16,0.0,1086.16,EUR
ORD000986,CUST000189,2026-05-24 01:37:30,Returned,Website,838.66,0.0,838.66,EUR
ORD000987,CUST000061,2026-05-09 00:58:55,Cancelled,Mobile App,225.36,11.27,214.09,EUR
ORD000988,CUST000046,2026-05-22 16:39:40,Shipped,Mobile App,133.14,6.66,126.48,EUR
ORD000989,CUST000386,2026-05-12 03:50:37,Completed,Mobile App,681.8,34.09,647.71,EUR
ORD000990,CUST000148,2026-05-04 19:50:11,Completed,Website,202.02,0.0,202.02,EUR
ORD000991,CUST000009,2026-05-07 09:55:36,Completed,Website,466.09,69.91,396.18,EUR
ORD000992,CUST000319,2026-05-05 03:55:33,Returned,Website,1289.75,64.49,1225.26,EUR
ORD000993,CUST000436,2026-05-09 20:34:12,Cancelled,Website,90.68,0.0,90.68,EUR
ORD000994,CUST000494,2026-05-12 10:13:00,Completed,Mobile App,656.35,0.0,656.35,EUR
ORD000995,CUST000131,2026-05-12 15:22:01,Returned,Website,1143.11,171.47,971.64,EUR
ORD000996,CUST000019,2026-05-24 21:15:37,Cancelled,Website,316.18,0.0,316.18,EUR
ORD000997,CUST000433,2026-05-03 22:13:43,Returned,Website,57.8,0.0,57.8,EUR
ORD000998,CUST000432,2026-05-11 11:52:04,Completed,Website,347.94,17.4,330.54,EUR
ORD000999,CUST000421,2026-05-13 15:09:02,Completed,Website,887.16,88.72,798.44,EUR
ORD001000,CUST000207,2026-05-05 20:42:29,Completed,Website,756.96,0.0,756.96,EUR
ORD001001,CUST000218,2026-05-10 03:46:55,Completed,Mobile App,751.69,0.0,751.69,EUR
ORD001002,CUST000472,2026-05-15 10:34:56,Returned,Website,757.82,37.89,719.93,EUR
ORD001003,CUST000039,2026-05-11 00:41:22,Shipped,Mobile App,369.44,55.42,314.02,EUR
ORD001004,CUST000444,2026-05-19 04:31:14,Shipped,Mobile App,1187.87,118.79,1069.08,EUR
ORD001005,CUST000150,2026-05-10 20:29:31,Cancelled,Mobile App,795.54,39.78,755.76,EUR
ORD001006,CUST000441,2026-05-24 06:58:40,Cancelled,Mobile App,838.57,41.93,796.64,EUR
ORD001007,CUST000399,2026-05-23 11:51:04,Completed,Mobile App,776.47,0.0,776.47,EUR
ORD001008,CUST000267,2026-05-21 01:44:29,Completed,Mobile App,358.22,0.0,358.22,EUR
ORD001009,CUST000315,2026-05-12 22:57:27,Returned,Mobile App,403.93,0.0,403.93,EUR
ORD001010,CUST000180,2026-05-23 05:13:58,Completed,Website,731.67,36.58,695.09,EUR
ORD001011,CUST000059,2026-05-10 02:11:48,Returned,Website,451.08,0.0,451.08,EUR
ORD001012,CUST000019,2026-05-03 08:44:25,Completed,Mobile App,322.93,16.15,306.78,EUR
ORD001013,CUST000468,2026-05-08 20:15:14,Returned,Website,1125.76,0.0,1125.76,EUR
ORD001014,CUST000099,2026-05-01 21:33:17,Completed,Website,781.36,39.07,742.29,EUR
ORD001015,CUST000017,2026-05-03 05:09:14,Returned,Website,661.4,66.14,595.26,EUR
ORD001016,CUST000482,2026-05-22 05:10:10,Returned,Website,769.7,0.0,769.7,EUR
ORD001017,CUST000252,2026-05-20 15:07:23,Completed,Mobile App,1166.78,0.0,1166.78,EUR
ORD001018,CUST000178,2026-05-10 22:37:55,Cancelled,Mobile App,92.48,4.62,87.86,EUR
ORD001019,CUST000428,2026-05-09 12:42:04,Completed,Mobile App,1487.92,223.19,1264.73,EUR
ORD001020,CUST000396,2026-05-16 11:00:22,Shipped,Website,690.36,103.55,586.81,EUR
ORD001021,CUST000134,2026-05-11 05:44:51,Returned,Website,623.35,0.0,623.35,EUR
ORD001022,CUST000494,2026-05-01 00:18:26,Completed,Mobile App,252.53,12.63,239.9,EUR
ORD001023,CUST000484,2026-05-02 18:55:31,Completed,Mobile App,222.4,0.0,222.4,EUR
ORD001024,CUST000453,2026-05-14 22:03:45,Shipped,Mobile App,531.27,0.0,531.27,EUR
ORD001025,CUST000487,2026-05-14 08:06:51,Shipped,Website,787.91,78.79,709.12,EUR
ORD001026,CUST000259,2026-05-13 15:05:55,Completed,Mobile App,883.81,0.0,883.81,EUR
ORD001027,CUST000463,2026-05-06 16:41:01,Completed,Mobile App,483.99,0.0,483.99,EUR
ORD001028,CUST000367,2026-05-23 04:30:57,Completed,Website,453.37,68.01,385.36,EUR
ORD001029,CUST000252,2026-05-16 18:17:01,Completed,Mobile App,1075.03,107.5,967.53,EUR
ORD001030,CUST000122,2026-05-11 02:23:47,Completed,Mobile App,265.84,0.0,265.84,EUR
ORD001031,CUST000218,2026-05-05 22:30:30,Completed,Mobile App,164.52,16.45,148.07,EUR
ORD001032,CUST000392,2026-05-06 16:10:58,Shipped,Mobile App,204.8,20.48,184.32,EUR
ORD001033,CUST000377,2026-05-01 19:34:03,Returned,Mobile App,350.76,17.54,333.22,EUR
ORD001034,CUST000180,2026-05-25 10:54:43,Cancelled,Website,711.66,71.17,640.49,EUR
ORD001035,CUST000004,2026-05-18 23:28:51,Returned,Mobile App,1056.61,105.66,950.95,EUR
ORD001036,CUST000025,2026-05-09 00:13:12,Completed,Website,266.28,13.31,252.97,EUR
ORD001037,CUST000395,2026-05-20 18:18:29,Completed,Website,342.98,51.45,291.53,EUR
ORD001038,CUST000341,2026-05-25 14:02:51,Shipped,Mobile App,822.32,41.12,781.2,EUR
ORD001039,CUST000107,2026-05-25 20:28:49,Cancelled,Mobile App,728.77,0.0,728.77,EUR
ORD001040,CUST000158,2026-05-04 14:24:48,Completed,Website,1263.01,189.45,1073.56,EUR
ORD001041,CUST000026,2026-05-03 21:20:15,Returned,Website,179.04,0.0,179.04,EUR
ORD001042,CUST000070,2026-05-08 14:43:18,Shipped,Website,205.26,30.79,174.47,EUR
ORD001043,CUST000403,2026-05-11 05:43:44,Shipped,Mobile App,206.24,0.0,206.24,EUR
ORD001044,CUST000327,2026-05-02 09:24:14,Shipped,Mobile App,610.5,0.0,610.5,EUR
ORD001045,CUST000124,2026-05-19 08:58:11,Returned,Website,289.74,43.46,246.28,EUR
ORD001046,CUST000058,2026-05-14 09:46:02,Completed,Website,1329.1,0.0,1329.1,EUR
ORD001047,CUST000452,2026-05-18 22:12:23,Completed,Mobile App,467.91,0.0,467.91,EUR
ORD001048,CUST000166,2026-05-04 04:31:43,Cancelled,Website,258.28,38.74,219.54,EUR
ORD001049,CUST000057,2026-05-09 19:20:00,Completed,Mobile App,448.32,0.0,448.32,EUR
ORD001050,CUST000146,2026-05-03 00:05:32,Cancelled,Website,186.7,28.0,158.7,EUR
ORD001051,CUST000493,2026-05-23 12:43:18,Completed,Mobile App,503.07,75.46,427.61,EUR
ORD001052,CUST000224,2026-05-05 13:30:12,Returned,Website,133.01,6.65,126.36,EUR
ORD001053,CUST000489,2026-05-06 19:50:13,Returned,Mobile App,681.48,0.0,681.48,EUR
ORD001054,CUST000014,2026-05-01 20:27:33,Returned,Mobile App,1167.47,175.12,992.35,EUR
ORD001055,CUST000493,2026-05-22 20:12:12,Completed,Website,197.67,9.88,187.79,EUR
ORD001056,CUST000500,2026-05-04 08:33:56,Completed,Website,632.1,94.81,537.29,EUR
ORD001057,CUST000129,2026-05-07 01:42:07,Returned,Website,468.08,0.0,468.08,EUR
ORD001058,CUST000319,2026-05-23 19:19:06,Cancelled,Mobile App,643.02,0.0,643.02,EUR
ORD001059,CUST000276,2026-05-14 14:53:54,Completed,Website,233.88,23.39,210.49,EUR
ORD001060,CUST000427,2026-05-11 10:04:04,Completed,Mobile App,419.61,41.96,377.65,EUR
ORD001061,CUST000113,2026-05-12 03:11:34,Returned,Website,666.69,66.67,600.02,EUR
ORD001062,CUST000356,2026-05-20 15:18:12,Cancelled,Mobile App,737.92,110.69,627.23,EUR
ORD001063,CUST000403,2026-05-01 05:01:00,Completed,Website,760.64,76.06,684.58,EUR
ORD001064,CUST000343,2026-05-20 15:15:33,Shipped,Mobile App,254.96,0.0,254.96,EUR
ORD001065,CUST000028,2026-05-14 08:13:02,Shipped,Mobile App,543.2,81.48,461.72,EUR
ORD001066,CUST000224,2026-05-11 06:01:21,Cancelled,Website,693.09,69.31,623.78,EUR
ORD001067,CUST000011,2026-05-07 20:45:55,Completed,Website,459.51,22.98,436.53,EUR
ORD001068,CUST000083,2026-05-25 04:50:51,Cancelled,Website,174.89,26.23,148.66,EUR
ORD001069,CUST000106,2026-05-18 13:34:43,Completed,Website,279.74,41.96,237.78,EUR
ORD001070,CUST000083,2026-05-04 19:06:18,Shipped,Website,1150.97,57.55,1093.42,EUR
ORD001071,CUST000093,2026-05-06 14:25:39,Completed,Mobile App,97.13,0.0,97.13,EUR
ORD001072,CUST000209,2026-05-23 22:13:58,Completed,Mobile App,921.44,92.14,829.3,EUR
ORD001073,CUST000193,2026-05-20 04:57:13,Cancelled,Mobile App,54.24,2.71,51.53,EUR
ORD001074,CUST000210,2026-05-08 04:40:47,Completed,Mobile App,873.52,87.35,786.17,EUR
ORD001075,CUST000278,2026-05-14 04:56:44,Returned,Website,525.1,0.0,525.1,EUR
ORD001076,CUST000292,2026-05-18 16:38:41,Returned,Mobile App,991.65,0.0,991.65,EUR
ORD001077,CUST000262,2026-05-18 15:05:39,Completed,Website,785.96,0.0,785.96,EUR
ORD001078,CUST000478,2026-05-23 12:55:43,Completed,Mobile App,79.22,3.96,75.26,EUR
ORD001079,CUST000297,2026-05-04 03:53:52,Returned,Website,7.73,0.39,7.34,EUR
ORD001080,CUST000265,2026-05-02 10:41:09,Completed,Mobile App,751.12,75.11,676.01,EUR
ORD001081,CUST000239,2026-05-19 06:43:37,Completed,Website,179.13,0.0,179.13,EUR
ORD001082,CUST000045,2026-05-19 09:56:19,Completed,Mobile App,890.51,0.0,890.51,EUR
ORD001083,CUST000379,2026-05-25 05:09:06,Completed,Mobile App,88.82,8.88,79.94,EUR
ORD001084,CUST000137,2026-05-17 22:24:08,Completed,Website,596.0,0.0,596.0,EUR
ORD001085,CUST000401,2026-05-09 00:37:16,Shipped,Mobile App,521.91,26.1,495.81,EUR
ORD001086,CUST000134,2026-05-25 20:13:06,Returned,Mobile App,783.42,117.51,665.91,EUR
ORD001087,CUST000461,2026-05-19 00:35:23,Shipped,Website,324.31,32.43,291.88,EUR
ORD001088,CUST000232,2026-05-20 16:38:18,Cancelled,Website,740.64,0.0,740.64,EUR
ORD001089,CUST000180,2026-05-18 07:33:53,Shipped,Website,373.4,0.0,373.4,EUR
ORD001090,CUST000482,2026-05-20 05:35:58,Completed,Website,488.53,48.85,439.68,EUR
ORD001091,CUST000252,2026-05-01 08:14:04,Completed,Website,478.54,0.0,478.54,EUR
ORD001092,CUST000214,2026-05-13 06:47:05,Completed,Website,961.31,96.13,865.18,EUR
ORD001093,CUST000331,2026-05-22 08:12:31,Completed,Mobile App,751.1,0.0,751.1,EUR
ORD001094,CUST000313,2026-05-25 02:12:52,Shipped,Website,925.61,92.56,833.05,EUR
ORD001095,CUST000011,2026-05-11 19:41:51,Returned,Mobile App,199.38,0.0,199.38,EUR
ORD001096,CUST000455,2026-05-08 14:31:02,Shipped,Website,164.41,24.66,139.75,EUR
ORD001097,CUST000070,2026-05-09 01:24:09,Cancelled,Website,488.2,24.41,463.79,EUR
ORD001098,CUST000303,2026-05-21 09:19:14,Cancelled,Mobile App,1388.4,208.26,1180.14,EUR
ORD001099,CUST000069,2026-05-11 20:31:32,Completed,Website,303.73,0.0,303.73,EUR
ORD001100,CUST000177,2026-05-02 10:11:09,Cancelled,Mobile App,961.0,144.15,816.85,EUR
ORD001101,CUST000308,2026-05-21 13:16:00,Cancelled,Mobile App,674.63,0.0,674.63,EUR
ORD001102,CUST000472,2026-05-23 00:58:39,Returned,Website,393.81,0.0,393.81,EUR
ORD001103,CUST000492,2026-05-15 04:29:41,Completed,Mobile App,274.67,0.0,274.67,EUR
ORD001104,CUST000499,2026-05-01 10:59:39,Shipped,Website,394.41,59.16,335.25,EUR
ORD001105,CUST000208,2026-05-05 02:35:01,Returned,Website,23.19,1.16,22.03,EUR
ORD001106,CUST000266,2026-05-14 23:54:35,Cancelled,Website,75.72,7.57,68.15,EUR
ORD001107,CUST000100,2026-05-07 08:43:20,Completed,Mobile App,133.13,13.31,119.82,EUR
